,,pr
2369,True,367.774266237393
2370,False,62.58725859224796
2370,True,872.1369072329253
2371,False,17.031339928507805
2371,True,662.6692079007626
2372,False,10.341462213546038
2372,True,535.9891579952091
2373,False,38.284916058182716
2373,True,338.0418347194791
2374,False,18.378838151693344
2374,True,780.4899226874113
2375,False,64.01113250758499
2375,True,1105.7524425443262
2376,False,24.178361613303423
2376,True,403.4694030415267
2377,False,22.524408856406808
2377,True,332.2047687135637
2378,False,35.73892177082598
2378,True,479.76857805624604
2379,False,60.35550709348172
2379,True,453.02953077480197
2380,False,101.42924641259015
2380,True,653.0480193905532
2381,False,13.005422567948699
2381,True,645.7132812123746
2382,False,33.36256924085319
2382,True,399.19724254868925
2383,False,52.03006882220507
2383,True,516.3041083607823
2384,False,66.92117946222425
2384,True,822.3755773622543
2385,False,37.59253774769604
2385,True,907.8425826039165
2386,False,25.423541315831244
2386,True,749.2635833099484
2387,False,27.382668061181903
2387,True,342.4932225141674
